Channel,trl,rip_start,rip_end,rip_peak,rip_dur,entropy,surprise,meanEnt,rt,trl_num,subI
1,144,580,591,587,0.026,1.29762623,1.584962501,1.494907229,513,187,14
1,144,741,753,751,0.028,1.29762623,1.584962501,1.494907229,513,187,14
1,144,985,998,992,0.03,1.29762623,1.584962501,1.494907229,513,187,14
1,145,547,566,559,0.042,1.405660785,0.874469118,1.495666565,685,190,14
1,150,890,901,896,0.026,1.477974464,1.662965013,1.51016064,962,195,14
1,152,569,583,576,0.032,1.483387225,0.929610672,1.501905663,586,197,14
1,154,401,416,410,0.034,1.455534235,1.584962501,1.497179347,613,199,14
1,155,821,835,826,0.032,1.45776978,0.902702799,1.502222796,578,200,14
1,158,160,173,169,0.03,1.79248125,2.584962501,1.844903994,649,203,14
1,158,527,538,537,0.026,1.79248125,2.584962501,1.844903994,649,203,14
1,159,825,836,834,0.026,1.842370993,1.807354922,1.81004019,704,204,14
1,160,464,475,468,0.026,1.811278124,1.415037499,1.777249188,688,205,14
1,160,660,674,672,0.032,1.811278124,1.415037499,1.777249188,688,205,14
1,161,110,132,116,0.048,1.752715279,1.584962501,1.751105099,671,206,14
1,161,576,592,582,0.036,1.752715279,1.584962501,1.751105099,671,206,14
1,162,730,743,736,0.03,1.721928095,1.321928095,1.732408725,625,207,14
1,163,125,146,134,0.046,1.67673703,1.459431619,1.725657359,538,208,14
1,164,473,484,480,0.026,1.650022422,1.263034406,1.690696186,624,209,14
1,165,14,25,16,0.026,1.614330835,1.378511623,1.672561155,721,210,14
1,167,289,302,291,0.03,1.562806632,1.321928095,1.629277067,562,212,14
1,167,489,502,496,0.03,1.562806632,1.321928095,1.629277067,562,212,14
1,168,247,258,252,0.026,1.543564443,1.192645078,1.593638638,689,213,14
1,169,285,296,292,0.026,1.519728462,4.087462841,1.587281217,791,214,14
1,170,189,203,197,0.032,1.633731421,1.169925001,1.590518448,660,215,14
1,173,501,516,509,0.034,1.580000755,1.222392421,1.580058224,687,218,14
1,174,18,29,25,0.026,1.561767711,3.459431619,1.571336167,730,219,14
1,175,19,32,28,0.03,1.632105718,2.938599455,1.571043999,846,220,14
1,176,332,349,340,0.038,1.678770586,1.263034406,1.567400591,744,221,14
1,176,730,743,737,0.03,1.678770586,1.263034406,1.567400591,744,221,14
1,176,849,863,861,0.032,1.678770586,1.263034406,1.567400591,744,221,14
1,178,227,241,236,0.032,1.640867602,1.115477217,1.548720644,572,223,14
1,179,288,304,295,0.036,1.620256341,1.584962501,1.533099766,543,224,14
1,179,890,901,899,0.026,1.620256341,1.584962501,1.533099766,543,224,14
1,181,321,332,330,0.026,1.611102921,1.157541277,1.499375599,598,226,14
1,181,841,853,847,0.028,1.611102921,1.157541277,1.499375599,598,226,14
1,184,132,144,138,0.028,1.580978586,1.299560282,1.493721516,571,229,14
1,186,172,185,182,0.03,1.610534068,1.280107919,1.511975908,991,231,14
1,188,778,791,787,0.03,1.589019185,1.169925001,1.509912574,425,233,14
1,189,68,79,73,0.026,1.57703505,1.402098444,1.51437074,512,234,14
1,189,193,204,202,0.026,1.57703505,1.402098444,1.51437074,512,234,14
1,196,419,432,426,0.03,2,2,2,833,241,14
1,197,137,153,145,0.036,1.921928095,2.321928095,1.921928095,701,242,14
1,198,732,746,733,0.032,1.918295834,2.584962501,1.844903994,607,243,14
1,201,716,731,727,0.034,1.891061112,2.169925001,1.751105099,516,246,14
1,204,581,599,588,0.04,1.826245258,1.378511623,1.672561155,590,250,14
1,205,400,411,403,0.026,1.788450457,1.222392421,1.652701446,447,251,14
1,206,114,125,124,0.026,1.746465799,1.906890596,1.629277067,689,252,14
1,206,542,553,550,0.026,1.746465799,1.906890596,1.629277067,689,252,14
1,206,580,596,595,0.036,1.746465799,1.906890596,1.629277067,689,252,14
1,207,979,992,987,0.03,1.748999223,2.415037499,1.593638638,749,253,14
1,208,372,383,380,0.026,1.777984904,1.765534746,1.587281217,584,254,14
1,209,283,295,287,0.028,1.772077254,2.169925001,1.590518448,477,255,14
1,209,620,631,630,0.026,1.772077254,2.169925001,1.590518448,477,255,14
1,210,595,609,606,0.032,1.786301201,1.662965013,1.592189502,701,256,14
1,210,895,909,900,0.032,1.786301201,1.662965013,1.592189502,701,256,14
1,211,115,128,123,0.03,1.776297626,1.514573173,1.59784969,811,257,14
1,212,281,292,289,0.026,1.760835283,1.584962501,1.580058224,705,258,14
1,215,310,321,316,0.026,1.72378373,1.415037499,1.567400591,797,261,14
1,215,831,857,847,0.056,1.72378373,1.415037499,1.567400591,797,261,14
1,217,223,239,229,0.036,1.693027668,1.2410081,1.548720644,523,263,14
1,217,636,649,640,0.03,1.693027668,1.2410081,1.548720644,523,263,14
1,218,538,551,546,0.03,1.674942484,1.169925001,1.533099766,525,264,14
1,219,593,604,596,0.026,1.655759143,1.106915204,1.51515247,539,265,14
1,220,114,140,131,0.056,1.635845326,1.688055994,1.499375599,661,266,14
1,221,654,672,665,0.04,1.635827585,2.584962501,1.494907229,765,267,14
1,224,681,696,691,0.034,1.664300348,1.222392421,1.514496494,974,272,14
1,224,769,783,779,0.032,1.664300348,1.222392421,1.514496494,974,272,14
1,229,233,249,242,0.036,1.645992087,2.222392421,1.497179347,902,279,14
1,229,495,509,500,0.032,1.645992087,2.222392421,1.497179347,902,279,14
1,230,12,24,20,0.028,1.657994521,1.725825037,1.502222796,706,280,14
1,232,485,497,487,0.028,1.842370993,1.222392421,1.81004019,769,284,14
1,232,676,692,686,0.036,1.842370993,1.222392421,1.81004019,769,284,14
1,233,643,665,657,0.048,1.75,1,1.777249188,902,285,14
1,234,411,422,417,0.026,1.657742727,0.847996907,1.751105099,623,286,14
1,239,373,389,383,0.036,1.291691997,0.485426827,1.652701446,503,291,14
1,239,773,788,786,0.034,1.291691997,0.485426827,1.652701446,503,291,14
1,239,905,925,912,0.044,1.291691997,0.485426827,1.652701446,503,291,14
1,240,945,959,950,0.032,1.236640742,0.447458977,1.629277067,601,292,14
1,241,477,489,482,0.028,1.186278124,0.415037499,1.593638638,674,293,14
1,243,498,509,503,0.026,1.09753784,4.169925001,1.590518448,713,295,14
1,249,474,488,484,0.032,1.273009655,0.497499659,1.567400591,838,301,14
1,252,141,152,148,0.026,1.26154442,0.506959989,1.533099766,728,304,14
1,254,96,110,101,0.032,1.13597686,0.415037499,1.493721516,557,309,14
1,257,524,538,525,0.032,1.079737412,0.389946518,1.51016064,725,315,14
1,261,227,239,235,0.028,1.051462653,0.381870635,1.502222796,624,320,14
1,265,738,749,748,0.026,1.950212065,1.807354922,1.81004019,604,324,14
1,267,213,224,222,0.026,1.789929075,1.137503524,1.725657359,447,328,14
1,280,933,960,954,0.058,1.959147917,2,1.567400591,768,341,14
1,283,516,528,519,0.028,1.938624539,1.754887502,1.533099766,773,344,14
1,288,738,750,745,0.028,1.882856064,3,1.493721516,653,349,14
1,288,890,905,903,0.034,1.882856064,3,1.493721516,653,349,14
1,289,634,649,640,0.034,1.912326046,1.722466024,1.495666565,726,350,14
1,291,258,271,268,0.03,1.896182574,1.544320516,1.514496494,581,352,14
1,292,102,129,121,0.058,1.885350506,1.469485283,1.509912574,499,353,14
1,292,252,268,256,0.036,1.885350506,1.469485283,1.509912574,499,353,14
1,293,509,520,514,0.026,1.873184868,1.624490865,1.51437074,729,354,14
1,298,46,70,59,0.052,1.860828877,1.392317423,1.497179347,822,359,14
1,298,213,225,218,0.028,1.860828877,1.392317423,1.497179347,822,359,14
1,299,102,114,105,0.028,1.849302261,2.841302254,1.502222796,680,360,14
1,299,141,165,159,0.052,1.849302261,2.841302254,1.502222796,680,360,14
1,300,452,463,460,0.026,1.918295834,1.584962501,1.844903994,729,363,14
1,303,817,837,825,0.044,1.752715279,3.169925001,1.751105099,799,366,14
1,304,706,727,719,0.046,1.846439345,1.736965594,1.732408725,830,367,14
1,304,877,889,884,0.028,1.846439345,1.736965594,1.732408725,830,367,14
1,305,278,289,280,0.026,1.823067982,1.459431619,1.725657359,718,368,14
1,306,258,273,263,0.034,1.784159128,3.584962501,1.690696186,540,369,14
1,307,541,558,553,0.038,1.842370993,1.222392421,1.652701446,494,371,14
1,308,795,816,804,0.046,1.796791632,1.099535674,1.629277067,719,372,14
1,314,12,24,14,0.028,1.781416403,2.070389328,1.580058224,637,378,14
1,315,91,106,99,0.034,1.789929075,3.459431619,1.571336167,663,379,14
1,317,8,22,15,0.032,1.800278705,1.169925001,1.533099766,599,384,14
1,320,8,19,17,0.026,1.806853362,1.95419631,1.488220405,689,388,14
1,321,555,577,568,0.048,1.809470112,1.192645078,1.493721516,743,389,14
1,322,388,404,394,0.036,1.789929075,1.137503524,1.495666565,692,390,14
1,325,240,256,250,0.036,1.754069119,1.08246216,1.509912574,595,393,14
1,325,727,738,736,0.026,1.754069119,1.08246216,1.509912574,595,393,14
1,325,756,771,761,0.034,1.754069119,1.08246216,1.509912574,595,393,14
1,331,377,388,386,0.026,1.753150845,2.618909833,1.502222796,490,400,14
1,331,415,427,422,0.028,1.753150845,2.618909833,1.502222796,490,400,14
1,334,110,126,118,0.036,1.79248125,1,1.844903994,512,403,14
1,339,217,232,222,0.034,1.855388542,3.584962501,1.690696186,643,409,14
1,340,540,551,546,0.026,1.950063756,1.700439718,1.672561155,862,410,14
1,341,643,654,649,0.026,1.924174352,2.222392421,1.652701446,629,411,14
1,343,591,604,598,0.03,1.923794941,1.678071905,1.593638638,762,413,14
1,347,835,849,843,0.032,1.883383098,1.736965594,1.59784969,616,417,14
1,347,954,967,961,0.03,1.883383098,1.736965594,1.59784969,616,417,14
1,349,787,799,796,0.028,1.856653213,1.459431619,1.571336167,465,419,14
1,349,855,867,862,0.028,1.856653213,1.459431619,1.571336167,465,419,14
1,350,481,500,489,0.042,1.837020654,1.353636955,1.571043999,515,420,14
1,352,93,105,99,0.028,1.79126128,1.184424571,1.555222292,501,422,14
1,352,161,179,172,0.04,1.79126128,1.184424571,1.555222292,501,422,14
1,353,211,230,223,0.042,1.741300789,1.054447784,1.533099766,568,424,14
1,355,264,275,269,0.026,1.690240172,0.9510904,1.499375599,516,426,14
1,359,52,75,67,0.05,1.643790802,2.459431619,1.495666565,739,430,14
1,361,106,122,117,0.036,1.725954262,0.959358016,1.514496494,934,432,14
1,362,428,442,435,0.032,1.704133913,2.362570079,1.509912574,888,433,14
1,362,820,834,827,0.032,1.704133913,2.362570079,1.509912574,888,433,14
1,365,284,300,293,0.036,1.654754995,2.222392421,1.497179347,763,439,14
1,365,371,383,381,0.028,1.654754995,2.222392421,1.497179347,763,439,14
1,365,580,591,589,0.026,1.654754995,2.222392421,1.497179347,763,439,14
1,367,739,750,746,0.026,2,2,2,957,441,14
1,377,350,369,352,0.042,1.530639062,1.415037499,1.593638638,610,453,14
1,378,187,200,196,0.03,1.519728462,1.087462841,1.587281217,678,454,14
1,380,74,109,91,0.074,1.46525565,0.925999419,1.592189502,825,456,14
1,381,242,257,243,0.034,1.436666482,1.514573173,1.59784969,611,457,14
1,381,576,594,587,0.04,1.436666482,1.514573173,1.59784969,611,457,14
1,382,281,293,286,0.028,1.437377051,0.932885804,1.580058224,703,458,14
1,383,31,47,37,0.036,1.413088436,1.459431619,1.571336167,567,459,14
1,383,436,448,441,0.028,1.413088436,1.459431619,1.571336167,567,459,14
1,383,476,501,488,0.054,1.413088436,1.459431619,1.571336167,567,459,14
1,384,75,89,82,0.032,1.412741303,1.353636955,1.571043999,838,460,14
1,387,452,478,462,0.056,1.386614174,1.2410081,1.548720644,808,463,14
1,387,830,843,835,0.03,1.386614174,1.2410081,1.548720644,808,463,14
1,388,175,188,183,0.03,1.379877638,1.169925001,1.533099766,865,464,14
1,388,737,748,744,0.026,1.379877638,1.169925001,1.533099766,865,464,14
1,390,8,27,18,0.042,1.36112978,1.157541277,1.499375599,705,466,14
1,392,661,672,663,0.026,1.344314767,1.047305715,1.488220405,863,468,14
1,395,575,589,581,0.032,1.312121108,1.280107919,1.511975908,567,471,14
1,397,849,862,860,0.03,1.382902448,1.197939378,1.500223459,784,476,14
1,398,467,478,472,0.026,1.377696275,1.152003093,1.501905663,676,477,14
1,398,983,999,993,0.036,1.377696275,1.152003093,1.501905663,676,477,14
1,401,276,289,285,0.03,1.357676647,4.426264755,1.502222796,982,480,14
1,401,301,315,310,0.032,1.357676647,4.426264755,1.502222796,982,480,14
1,3,786,798,791,0.028,1.625814584,1.584962501,1.643101136,984,21,15
1,6,640,654,648,0.032,1.526039079,1.343954401,1.607628354,907,30,15
1,8,350,361,356,0.026,1.476506943,1.341036918,1.579433662,949,35,15
1,8,882,893,887,0.026,1.476506943,1.341036918,1.579433662,949,35,15
1,12,784,795,789,0.026,1.950212065,2.807354922,1.839685725,540,44,15
1,13,295,308,302,0.03,2,2,1.79021911,1000,45,15
1,13,731,746,735,0.034,2,2,1.79021911,1000,45,15
1,14,107,120,108,0.03,1.884313528,1.378511623,1.718797838,983,50,15
1,18,552,563,562,0.026,1.793520951,1.321928095,1.640599243,839,62,15
1,18,751,769,756,0.04,1.793520951,1.321928095,1.640599243,839,62,15
1,22,547,558,551,0.026,1.660251507,1.321928095,1.590515399,837,72,15
1,25,496,508,507,0.028,1.618821621,1.285402219,1.575038717,953,76,15
1,32,802,813,807,0.026,1.687941045,1.201633861,1.652384358,968,100,15
1,33,714,725,719,0.026,1.643074189,1.058893689,1.640599243,970,102,15
1,35,96,110,105,0.032,1.571520674,0.900464326,1.634577317,778,105,15
1,36,386,397,390,0.026,1.512782235,0.807354922,1.590515399,892,112,15
1,40,181,200,195,0.042,1.379914374,0.637429921,1.572101531,981,119,15
1,42,639,656,647,0.038,1.664497779,0.807354922,1.839685725,798,124,15
1,51,713,727,718,0.032,1.528965968,0.7589919,1.653724167,774,139,15
1,52,20,40,30,0.044,1.494540352,0.716207034,1.652384358,677,140,15
1,54,421,433,430,0.028,1.507757761,0.793549123,1.637887154,782,143,15
1,54,887,902,896,0.034,1.507757761,0.793549123,1.637887154,782,143,15
1,55,90,108,94,0.04,1.615007033,2.192645078,1.613977692,892,149,15
1,57,727,738,736,0.026,1.64047415,0.91753784,1.595941706,842,151,15
1,64,884,899,898,0.034,1.291691997,0.485426827,1.70877126,866,171,15
1,66,70,82,76,0.028,1.186278124,0.415037499,1.70408576,958,173,15
1,66,854,865,859,0.026,1.186278124,0.415037499,1.70408576,958,173,15
1,67,664,675,669,0.026,1.140067763,0.387023123,1.705351961,867,174,15
1,68,171,185,180,0.032,1.09753784,0.362570079,1.705230265,932,175,15
1,70,84,95,92,0.026,1.021928095,0.321928095,1.676531204,889,177,15
1,71,297,309,303,0.028,0.988180837,0.304854582,1.66895177,898,178,15
1,71,427,444,438,0.038,0.988180837,0.304854582,1.66895177,898,178,15
1,75,286,316,297,0.064,0.95108648,0.310340121,1.614976841,868,188,15
1,75,776,792,787,0.036,0.95108648,0.310340121,1.614976841,868,188,15
1,75,811,824,813,0.03,0.95108648,0.310340121,1.614976841,868,188,15
1,77,65,77,71,0.028,0.875527335,0.271302022,1.590515399,923,192,15
1,77,503,517,508,0.032,0.875527335,0.271302022,1.590515399,923,192,15
1,79,201,214,207,0.03,0.842424024,0.255257055,1.581797032,836,194,15
1,79,243,256,250,0.03,0.842424024,0.255257055,1.581797032,836,194,15
1,82,286,303,292,0.038,0.79758468,0.234465254,1.569323735,832,197,15
1,83,227,247,236,0.044,0.783773819,0.228268988,1.576009344,747,198,15
1,85,579,592,589,0.03,0.757665347,0.216811389,1.566460584,565,200,15
1,87,407,424,417,0.038,1.842370993,1.222392421,1.839685725,947,204,15
1,87,606,618,617,0.028,1.842370993,1.222392421,1.839685725,947,204,15
1,89,93,107,102,0.032,1.836591668,2.169925001,1.759019479,913,206,15
1,90,791,802,796,0.026,1.826245258,1.700439718,1.718797838,987,210,15
1,91,855,866,858,0.026,1.809200033,1.485426827,1.70877126,901,211,15
1,92,810,822,815,0.028,1.847331662,3.700439718,1.637887154,892,223,15
1,94,29,41,37,0.028,1.897889851,1.637429921,1.634577317,985,225,15
1,94,862,877,871,0.034,1.897889851,1.637429921,1.634577317,985,225,15
1,94,961,973,965,0.028,1.897889851,1.637429921,1.634577317,985,225,15
1,96,591,602,598,0.026,1.878726134,1.584962501,1.610810224,983,227,15
1,98,40,58,49,0.04,1.857222097,1.628031223,1.595941706,945,231,15
1,98,432,444,436,0.028,1.857222097,1.628031223,1.595941706,945,231,15
1,101,103,114,109,0.026,1.857743407,1.624490865,1.581797032,846,234,15
1,106,442,472,455,0.064,1.918295834,2.584962501,1.865873091,968,243,15
1,107,802,814,807,0.028,1.905639062,1.415037499,1.79021911,797,245,15
1,109,186,197,192,0.026,1.685815709,0.874469118,1.738291161,673,248,15
1,109,938,957,940,0.042,1.685815709,0.874469118,1.738291161,673,248,15
1,110,67,78,73,0.026,1.614005463,2.584962501,1.703198055,827,249,15
1,110,410,423,417,0.03,1.614005463,2.584962501,1.703198055,827,249,15
1,114,219,231,225,0.028,1.748772595,0.925999419,1.692999901,582,256,15
1,120,6,18,10,0.028,1.700656822,1.94753258,1.633512014,501,264,15
1,120,905,928,914,0.05,1.700656822,1.94753258,1.633512014,501,264,15
1,124,276,293,287,0.038,1.806877591,2.925999419,1.579433662,976,275,15
1,131,588,604,596,0.036,1.782393391,3.321928095,1.569323735,992,317,15
1,132,906,922,917,0.036,1.921928095,1.321928095,1.921928095,873,322,15
1,136,300,313,305,0.03,1.615250265,1.807354922,1.66895177,950,338,15
1,137,988,999,992,0.026,1.612547487,1.415037499,1.643101136,925,341,15
1,141,201,215,208,0.032,1.648684599,1.280107919,1.595941706,793,351,15
1,142,922,933,927,0.026,1.637315866,1.222392421,1.590515399,845,352,15
1,144,745,756,751,0.026,1.633060638,2.478047297,1.575038717,921,356,15
1,150,232,245,240,0.03,1.75,1,1.79021911,708,365,15
1,151,84,99,94,0.034,1.657742727,3.169925001,1.759019479,915,366,15
1,153,963,974,967,0.026,1.789929075,1.874469118,1.738291161,482,368,15
1,154,518,532,524,0.032,1.884313528,1.378511623,1.718797838,850,370,15
1,155,288,299,290,0.026,1.796179692,3,1.70408576,994,373,15
1,160,551,563,560,0.028,1.730242341,1,1.637887154,638,383,15
1,160,921,932,929,0.026,1.730242341,1,1.637887154,638,383,15
1,162,183,196,191,0.03,1.647537655,0.866733469,1.614976841,903,388,15
1,165,682,693,685,0.026,1.59785955,2.321928095,1.590515399,903,392,15
1,169,665,680,675,0.034,1.842370993,1.222392421,1.839685725,780,404,15
1,173,35,48,41,0.03,1.918295834,1.584962501,1.865873091,695,443,15
1,174,232,244,236,0.028,1.75,1,1.79021911,637,445,15
1,175,539,555,547,0.036,1.657742727,2.169925001,1.759019479,449,446,15
1,180,351,362,360,0.026,1.375279366,0.584962501,1.706876012,485,452,15
1,181,630,642,634,0.028,1.324460293,0.540568381,1.70408576,465,453,15
1,183,124,135,130,0.026,1.335505557,2.169925001,1.705230265,618,455,15
1,195,541,553,547,0.028,1.345186544,0.584962501,1.588084608,799,473,15
1,195,904,916,912,0.028,1.345186544,0.584962501,1.588084608,799,473,15
1,198,130,145,138,0.034,1.33126292,0.584962501,1.575038717,746,476,15
1,199,298,311,306,0.03,1.362429794,0.618909833,1.566460584,760,480,15
1,8,470,491,477,0.046,1.598967554,1.624490865,1.59044353,923,34,16
1,9,141,153,147,0.028,1.661860135,1.109624491,1.565900963,897,38,16
1,17,352,369,357,0.038,1.741119189,1.473931188,1.594546908,916,102,16
1,20,830,844,838,0.032,1.698117421,1.637429921,1.603173361,915,105,16
1,20,855,868,860,0.03,1.698117421,1.637429921,1.603173361,915,105,16
1,23,593,623,610,0.064,1.687522883,1.343954401,1.596643706,793,110,16
1,24,111,122,113,0.026,1.676462742,1.280107919,1.595869271,976,111,16
1,24,486,497,492,0.026,1.676462742,1.280107919,1.595869271,976,111,16
1,24,554,565,560,0.026,1.676462742,1.280107919,1.595869271,976,111,16
1,25,481,493,488,0.028,1.664300348,1.544320516,1.593888972,734,112,16
1,32,554,565,563,0.026,1.404678473,0.584962501,1.592016079,616,153,16
1,33,447,459,453,0.028,1.382259318,0.565597176,1.59044353,639,154,16
1,33,483,494,488,0.026,1.382259318,0.565597176,1.59044353,639,154,16
1,33,535,550,539,0.034,1.382259318,0.565597176,1.59044353,639,154,16
1,37,907,920,919,0.03,1.313283305,0.519374159,1.578397144,511,160,16
1,38,489,502,492,0.03,1.714297751,1.078002512,1.628328232,629,176,16
1,40,148,159,152,0.026,1.64644179,0.932885804,1.609545209,691,178,16
1,40,854,869,862,0.034,1.64644179,0.932885804,1.609545209,691,178,16
1,42,602,613,607,0.026,1.60151528,0.906890596,1.599934379,688,187,16
1,42,816,828,823,0.028,1.60151528,0.906890596,1.599934379,688,187,16
1,42,980,993,990,0.03,1.60151528,0.906890596,1.599934379,688,187,16
1,43,912,923,921,0.026,1.533124961,0.796466606,1.596643706,592,190,16
1,47,965,978,969,0.03,1.918295834,1.584962501,1.70797036,831,209,16
1,48,168,180,173,0.028,1.884313528,2.700439718,1.670206848,811,210,16
1,50,453,466,462,0.03,1.889246429,1.321928095,1.656697606,772,212,16
1,51,258,270,264,0.028,1.867633891,1.874469118,1.604975292,674,219,16
1,51,796,815,804,0.042,1.867633891,1.874469118,1.604975292,674,219,16
1,56,153,164,160,0.026,1.77125931,2,1.592016079,903,233,16
1,56,646,670,659,0.052,1.77125931,2,1.592016079,903,233,16
1,57,90,101,98,0.026,1.765580969,1.8259706,1.584271197,849,236,16
1,57,434,446,439,0.028,1.765580969,1.8259706,1.584271197,849,236,16
1,63,508,526,521,0.04,1.811278124,1.415037499,1.808295542,910,245,16
1,63,918,930,922,0.028,1.811278124,1.415037499,1.808295542,910,245,16
1,65,354,366,360,0.028,1.573402452,1.700439718,1.670206848,931,250,16
1,65,742,757,753,0.034,1.573402452,1.700439718,1.670206848,931,250,16
1,68,864,887,872,0.05,1.568318256,1.847996907,1.638967268,882,255,16
1,77,343,362,356,0.042,1.299483573,0.559427409,1.603173361,452,265,16
1,81,730,742,733,0.028,1.256252217,0.530514717,1.584271197,610,276,16
1,85,113,126,120,0.03,1.185916543,0.472068444,1.578397144,517,280,16
1,85,735,749,743,0.032,1.185916543,0.472068444,1.578397144,517,280,16
1,87,382,395,391,0.03,1.842370993,1.222392421,1.839685725,636,284,16
1,96,590,602,599,0.028,1.81868857,2.64385619,1.594546908,852,302,16
1,107,831,842,840,0.026,1.754984306,2.392317423,1.577517556,679,319,16
1,108,592,603,600,0.026,1.79248125,2.584962501,1.865873091,960,323,16
1,111,622,633,627,0.026,1.721928095,1.321928095,1.762681459,865,327,16
1,118,130,144,141,0.032,1.572351663,1.392317423,1.609545209,910,338,16
1,119,41,58,46,0.038,1.561767711,1.289506617,1.604975292,963,339,16
1,120,341,357,350,0.036,1.547972308,1.201633861,1.604717472,696,340,16
1,121,656,669,664,0.03,1.531919636,1.125530882,1.594715061,671,341,16
1,124,485,509,497,0.052,1.476285656,1.432959407,1.600184703,635,344,16
1,126,746,764,756,0.04,1.543787746,1.050626073,1.60298007,878,346,16
1,127,566,585,571,0.042,1.526490788,1,1.599934379,780,347,16
1,127,600,617,611,0.038,1.526490788,1,1.599934379,780,347,16
1,129,856,867,857,0.026,1.491021216,0.956931278,1.596643706,885,350,16
1,130,134,155,144,0.046,1.474724973,0.91753784,1.595869271,559,351,16
1,130,874,892,877,0.04,1.474724973,0.91753784,1.595869271,559,351,16
1,131,414,432,424,0.04,1.458281295,1.544320516,1.593888972,803,352,16
1,138,749,763,753,0.032,1.79248125,1,1.865873091,613,363,16
1,140,110,121,116,0.026,1.446616668,0.584962501,1.792202895,326,366,16
1,141,929,940,937,0.026,1.352030102,0.530514717,1.670206848,599,370,16
1,151,582,600,594,0.04,1.385456016,3.273018494,1.60298007,81,386,16
1,152,237,253,243,0.036,1.441946032,0.584962501,1.599934379,932,387,16
1,152,434,446,440,0.028,1.441946032,0.584962501,1.599934379,932,387,16
1,154,326,343,334,0.038,1.468951457,0.607682577,1.601322426,934,389,16
1,156,688,702,695,0.032,1.4853445,0.628031223,1.595869271,601,391,16
1,156,882,900,889,0.04,1.4853445,0.628031223,1.595869271,601,391,16
1,157,455,466,456,0.026,1.471513838,0.624490865,1.59044353,763,394,16
1,157,755,768,759,0.03,1.471513838,0.624490865,1.59044353,763,394,16
1,159,597,609,602,0.028,1.427040804,0.584962501,1.584271197,578,396,16
1,160,164,175,173,0.026,1.405762468,0.567040593,1.577735288,607,397,16
1,161,296,307,305,0.026,1.385098338,2.772589504,1.565900963,652,398,16
1,161,406,418,407,0.028,1.385098338,2.772589504,1.565900963,652,398,16
1,164,822,835,828,0.03,1.921928095,1.321928095,1.921928095,700,402,16
1,165,280,302,296,0.048,1.79248125,1,1.865873091,582,403,16
1,167,478,492,483,0.032,1.614005463,0.777607579,1.70797036,499,409,16
1,169,746,759,749,0.03,1.545152197,2.087462841,1.625126998,953,414,16
1,172,75,89,88,0.032,1.590571081,1.857980995,1.60298007,892,426,16
1,177,402,415,413,0.03,1.746854773,3.392317423,1.577517556,707,439,16
1,180,108,119,115,0.026,1.842370993,1.222392421,1.839685725,596,444,16
1,180,575,586,576,0.026,1.842370993,1.222392421,1.839685725,596,444,16
1,182,595,611,606,0.036,1.617189573,0.874469118,1.747284275,693,448,16
1,182,946,959,951,0.03,1.617189573,0.874469118,1.747284275,693,448,16
1,183,932,950,941,0.04,1.551098171,2,1.70797036,986,449,16
1,184,780,800,786,0.044,1.573402452,1.700439718,1.670206848,857,450,16
1,185,360,372,364,0.028,1.574417427,1.485426827,1.672085487,625,451,16
1,191,217,232,225,0.034,1.547457159,1,1.603173361,977,465,16
1,191,455,466,460,0.026,1.547457159,1,1.603173361,977,465,16
1,192,895,919,902,0.052,1.52772143,0.9510904,1.60298007,771,466,16
1,193,763,775,774,0.028,1.507751647,0.906890596,1.599934379,655,467,16
1,195,80,111,98,0.066,1.467724423,0.830074999,1.601322426,565,469,16
1,197,108,122,112,0.032,1.505472253,0.817135943,1.59044353,666,474,16
1,199,883,896,890,0.03,1.476519032,1.736965594,1.577735288,685,477,16
1,201,781,792,783,0.026,1.54333132,0.868755467,1.577517556,892,479,16
1,201,843,855,847,0.028,1.54333132,0.868755467,1.577517556,892,479,16
1,202,842,854,849,0.028,1.52732077,3.841302254,1.578397144,980,480,16
